raceId,driverId,stop,lap,time,duration,milliseconds,duration_seconds,is_normal_stop
1015,840,1,39,16:06:35,24.591,24591,24.591,1
1015,848,1,40,16:07:15,25.062,25062,25.062,1
1015,841,1,44,16:13:29,35.651,35651,35.651,1
1015,8,1,46,16:15:59,26.299,26299,26.299,1
1015,846,1,47,16:16:57,25.026,25026,25.026,1
1015,154,1,50,16:20:12,24.219,24219,24.219,1
1015,842,2,62,16:35:42,23.858,23858,23.858,1
1016,848,1,1,14:14:33,37.950,37950,37.95,1
1016,832,1,3,14:17:05,24.727,24727,24.727,1
1016,8,1,6,14:21:09,25.342,25342,25.342,1
1016,842,1,7,14:22:11,23.485,23485,23.485,1
1016,817,1,8,14:23:27,23.927,23927,23.927,1
1016,9,1,8,14:24:00,25.210,25210,25.21,1
1016,847,1,9,14:25:14,23.686,23686,23.686,1
1016,815,1,11,14:27:40,24.076,24076,24.076,1
1016,826,1,12,14:28:56,23.825,23825,23.825,1
1016,807,1,16,14:33:51,24.030,24030,24.03,1
1016,20,1,26,14:46:21,23.782,23782,23.782,1
1016,1,1,28,14:48:57,23.662,23662,23.662,1
1016,822,1,30,14:51:51,23.994,23994,23.994,1
1016,844,1,33,14:55:25,23.732,23732,23.732,1
1016,841,1,33,14:56:30,23.884,23884,23.884,1
1016,154,1,34,14:57:56,24.071,24071,24.071,1
1016,9,2,38,15:04:19,23.119,23119,23.119,1
1016,825,1,39,15:04:54,24.381,24381,24.381,1
1016,840,1,45,15:11:32,23.727,23727,23.727,1
1016,830,1,48,15:14:55,23.426,23426,23.426,1
1016,8,2,58,15:28:58,24.666,24666,24.666,1
1016,822,2,67,15:38:52,23.456,23456,23.456,1
1017,841,1,7,15:25:01,30.842,30842,30.842,1
1017,817,1,16,15:39:36,31.031,31031,31.031,1
1017,825,1,16,15:39:52,30.832,30832,30.832,1
1017,842,1,17,15:41:13,30.228,30228,30.228,1
1017,846,1,18,15:42:44,30.576,30576,30.576,1
1017,815,1,18,15:42:54,37.286,37286,37.286,1
1017,832,1,19,15:44:20,29.920,29920,29.92,1
1017,830,1,20,15:45:33,30.118,30118,30.118,1
1017,844,1,21,15:47:03,30.203,30203,30.203,1
1017,822,1,23,15:50:09,30.412,30412,30.412,1
1017,1,1,24,15:51:35,30.186,30186,30.186,1
1017,9,1,24,15:53:31,29.792,29792,29.792,1
1017,20,1,25,15:53:36,30.044,30044,30.044,1
1017,848,1,25,15:54:23,30.279,30279,30.279,1
1017,847,1,25,15:55:03,31.950,31950,31.95,1
1017,8,1,31,16:03:51,29.975,29975,29.975,1
1017,154,1,31,16:04:18,30.837,30837,30.837,1
1017,826,1,32,16:05:49,30.233,30233,30.233,1
1017,847,2,33,16:08:33,37.494,37494,37.494,1
1017,807,1,34,16:08:41,30.884,30884,30.884,1
1017,841,2,34,16:09:23,31.697,31697,31.697,1
1017,840,1,39,16:16:51,30.849,30849,30.849,1
1017,20,2,51,16:35:13,30.468,30468,30.468,1
1018,825,1,11,15:26:15,23.243,23243,23.243,1
1018,825,2,13,15:29:01,16.224,16224,16.224,1
1018,9,1,19,15:36:00,21.525,21525,21.525,1
1018,822,1,21,15:37:18,22.552,22552,22.552,1
1018,20,1,21,15:37:22,25.236,25236,25.236,1
1018,844,1,22,15:38:23,21.878,21878,21.878,1
1018,8,1,23,15:40:05,21.709,21709,21.709,1
1018,841,1,24,15:41:20,21.672,21672,21.672,1
1018,846,1,25,15:42:23,21.547,21547,21.547,1
1018,842,1,25,15:42:27,22.239,22239,22.239,1
1018,840,1,25,15:42:36,21.982,21982,21.982,1
1018,807,1,26,15:43:43,21.985,21985,21.985,1
1018,847,1,27,15:45:22,22.772,22772,22.772,1
1018,815,1,28,15:46:02,22.330,22330,22.33,1
1018,1,1,30,15:47:46,30.067,30067,30.067,1
1018,830,1,31,15:49:00,21.110,21110,21.11,1
1018,826,1,32,15:51:13,25.091,25091,25.091,1
1018,154,1,34,15:53:32,22.265,22265,22.265,1
1018,848,1,35,15:54:33,21.225,21225,21.225,1
1018,832,1,41,16:01:19,21.266,21266,21.266,1
1018,817,1,46,16:07:18,22.305,22305,22.305,1
1018,20,2,50,16:11:04,22.251,22251,22.251,1
1018,825,3,62,16:27:00,22.309,22309,22.309,1
1019,154,1,1,14:15:12,33.562,33562,33.562,1
1019,825,1,1,14:15:41,32.767,32767,32.767,1
1019,842,1,12,14:31:30,27.905,27905,27.905,1
1019,817,1,12,14:31:41,28.416,28416,28.416,1
1019,826,1,12,14:31:52,29.377,29377,29.377,1
1019,844,1,13,14:32:59,28.558,28558,28.558,1
1019,830,1,13,14:33:00,27.827,27827,27.827,1
1019,846,1,13,14:33:12,28.275,28275,28.275,1
1019,848,1,13,14:33:18,28.954,28954,28.954,1
1019,807,1,13,14:33:19,28.926,28926,28.926,1
1019,840,1,13,14:33:24,30.400,30400,30.4,1
1019,822,1,16,14:37:23,28.493,28493,28.493,1
1019,8,1,17,14:39:34,28.364,28364,28.364,1
1019,815,1,18,14:41:03,30.264,30264,30.264,1
1019,1,1,20,14:43:34,28.905,28905,28.905,1
1019,20,1,20,14:43:56,28.021,28021,28.021,1
1019,830,2,20,14:44:20,27.950,27950,27.95,1
1019,832,1,20,14:44:26,27.980,27980,27.98,1
1019,817,2,20,14:44:42,28.381,28381,28.381,1
1019,9,1,20,14:45:15,28.694,28694,28.694,1
1019,844,2,21,14:46:29,28.348,28348,28.348,1
1019,826,2,21,14:47:13,28.811,28811,28.811,1
1019,847,1,21,14:47:16,30.245,30245,30.245,1
1019,815,2,24,14:52:57,38.032,38032,38.032,1
1019,846,2,35,15:09:29,27.919,27919,27.919,1
1019,20,2,38,15:14:24,38.468,38468,38.468,1
1019,840,2,39,15:15:42,29.074,29074,29.074,1
1019,822,2,45,15:23:52,28.177,28177,28.177,1
1019,815,3,46,15:26:57,28.747,28747,28.747,1
1020,20,1,2,15:23:38,20.094,20094,20.094,1
1020,848,1,2,15:23:41,20.576,20576,20.576,1
1020,1,1,3,15:25:13,20.203,20203,20.203,1
1020,822,1,3,15:25:19,22.243,22243,22.243,1
1020,830,1,3,15:25:20,22.358,22358,22.358,1
1020,8,1,3,15:25:22,27.256,27256,27.256,1
1020,807,1,3,15:25:24,22.132,22132,22.132,1
1020,844,1,3,15:25:25,20.361,20361,20.361,1
1020,154,1,3,15:25:31,27.232,27232,27.232,1
1020,842,1,3,15:25:33,29.667,29667,29.667,1
1020,832,1,3,15:25:34,23.363,23363,23.363,1
1020,841,1,3,15:25:37,22.509,22509,22.509,1
1020,817,1,3,15:25:39,21.224,21224,21.224,1
1020,826,1,3,15:25:41,23.090,23090,23.09,1
1020,846,1,6,15:31:10,21.402,21402,21.402,1
1020,840,1,7,15:32:46,22.696,22696,22.696,1
1020,847,1,7,15:32:56,20.718,20718,20.718,1
1020,9,1,7,15:33:00,23.801,23801,23.801,1
1020,825,1,8,15:34:19,21.106,21106,21.106,1
1020,844,2,15,15:44:43,22.102,22102,22.102,1
1020,807,2,15,15:44:55,20.118,20118,20.118,1
1020,825,2,21,15:55:12,21.179,21179,21.179,1
1020,20,2,23,15:57:40,20.768,20768,20.768,1
1020,9,2,23,15:59:08,20.436,20436,20.436,1
1020,830,2,25,16:00:07,19.640,19640,19.64,1
1020,847,2,24,16:00:34,19.287,19287,19.287,1
1020,826,2,25,16:01:14,21.488,21488,21.488,1
1020,846,2,25,16:01:15,20.242,20242,20.242,1
1020,840,2,25,16:01:22,21.260,21260,21.26,1
1020,822,2,26,16:01:40,20.498,20498,20.498,1
1020,8,2,26,16:02:15,22.307,22307,22.307,1
1020,841,2,26,16:02:33,20.879,20879,20.879,1
1020,842,2,26,16:02:35,19.875,19875,19.875,1
1020,154,2,26,16:02:44,21.625,21625,21.625,1
1020,844,3,27,16:03:18,20.317,20317,20.317,1
1020,848,2,27,16:04:06,21.501,21501,21.501,1
1020,832,2,27,16:04:43,19.964,19964,19.964,1
1020,1,2,28,16:04:58,22.947,22947,22.947,1
1020,848,3,28,16:06:20,21.732,21732,21.732,1
1020,8,3,28,16:06:40,21.142,21142,21.142,1
1020,20,3,28,16:06:40,22.058,22058,22.058,1
1020,842,3,28,16:06:54,20.552,20552,20.552,1
1020,841,3,28,16:07:02,20.096,20096,20.096,1
1020,826,3,28,16:07:11,24.310,24310,24.31,1
1020,154,3,28,16:07:27,22.421,22421,22.421,1
1020,830,3,29,16:07:40,21.472,21472,21.472,1
1020,807,3,29,16:07:42,20.624,20624,20.624,1
1020,840,3,28,16:08:19,21.962,21962,21.962,1
1020,825,3,29,16:09:20,21.359,21359,21.359,1
1020,822,3,30,16:09:52,21.142,21142,21.142,1
1020,9,3,31,16:14:07,19.626,19626,19.626,1
1020,830,4,41,16:28:42,19.327,19327,19.327,1
1020,20,4,41,16:29:20,21.256,21256,21.256,1
1020,154,4,41,16:29:35,20.622,20622,20.622,1
1020,840,4,41,16:30:13,20.472,20472,20.472,1
1020,847,3,41,16:30:14,19.345,19345,19.345,1
1020,825,4,42,16:31:41,20.380,20380,20.38,1
1020,840,5,44,16:35:25,20.152,20152,20.152,1
1020,826,4,45,16:37:18,20.671,20671,20.671,1
1020,825,5,45,16:37:20,20.285,20285,20.285,1
1020,830,5,46,16:38:35,19.062,19062,19.062,1
1020,822,4,46,16:38:41,21.009,21009,21.009,1
1020,832,3,46,16:38:44,20.711,20711,20.711,1
1020,842,4,46,16:38:45,20.012,20012,20.012,1
1020,848,4,46,16:38:47,19.931,19931,19.931,1
1020,154,5,46,16:38:49,21.423,21423,21.423,1
1020,9,4,46,16:38:58,20.370,20370,20.37,1
1020,1,4,47,16:40:10,27.069,27069,27.069,1
1020,8,4,47,16:40:13,20.930,20930,20.93,1
1020,20,5,47,16:40:14,19.586,19586,19.586,1
1020,841,4,47,16:40:17,28.093,28093,28.093,1
1020,847,4,47,16:40:24,21.634,21634,21.634,1
1020,1,5,53,16:48:53,20.015,20015,20.015,1
1020,1,6,56,16:53:29,19.610,19610,19.61,1
1020,825,6,57,16:54:35,20.700,20700,20.7,1
1020,9,5,57,16:55:04,19.825,19825,19.825,1
1020,847,5,57,16:55:08,23.445,23445,23.445,1
1021,822,1,5,15:19:58,33.328,33328,33.328,1
1021,841,1,15,15:34:25,23.218,23218,23.218,1
1021,847,1,16,15:35:47,21.333,21333,21.333,1
1021,840,1,16,15:35:49,22.085,22085,22.085,1
1021,815,1,18,15:38:23,21.901,21901,21.901,1
1021,9,1,18,15:38:44,21.754,21754,21.754,1
1021,154,1,19,15:39:45,22.035,22035,22.035,1
1021,826,1,21,15:42:35,23.002,23002,23.002,1
1021,830,1,25,15:46:59,21.705,21705,21.705,1
1021,844,1,27,15:50:09,21.575,21575,21.575,1
1021,846,1,28,15:52:00,26.066,26066,26.066,1
1021,842,1,28,15:52:02,22.104,22104,22.104,1
1021,848,1,28,15:52:18,23.676,23676,23.676,1
1021,832,1,29,15:53:20,21.832,21832,21.832,1
1021,8,1,29,15:53:23,22.205,22205,22.205,1
1021,1,1,31,15:55:15,22.880,22880,22.88,1
1021,807,1,36,16:03:27,21.734,21734,21.734,1
1021,825,1,38,16:06:21,21.618,21618,21.618,1
1021,20,1,39,16:06:53,24.819,24819,24.819,1
1021,822,2,46,16:17:11,21.744,21744,21.744,1
1021,817,1,46,16:17:28,22.498,22498,22.498,1
1021,1,2,48,16:18:24,21.390,21390,21.39,1
1021,840,2,50,16:23:45,21.563,21563,21.563,1
1021,830,2,67,16:43:52,21.164,21164,21.164,1
1022,817,1,1,15:16:08,27.620,27620,27.62,1
1022,8,1,1,15:16:10,39.046,39046,39.046,1
1022,832,1,1,15:16:37,59.291,59291,59.291,1
1022,8,2,2,15:19:12,25.005,25005,25.005,1
1022,807,1,11,15:37:54,23.475,23475,23.475,1
1022,842,1,13,15:41:31,22.772,22772,22.772,1
1022,840,1,14,15:43:25,22.774,22774,22.774,1
1022,20,1,15,15:44:47,22.863,22863,22.863,1
1022,815,1,15,15:45:09,23.133,23133,23.133,1
1022,154,1,16,15:46:59,22.912,22912,22.912,1
1022,846,1,19,15:52:24,23.182,23182,23.182,1
1022,844,1,21,15:55:38,22.449,22449,22.449,1
1022,1,1,22,15:57:31,23.497,23497,23.497,1
1022,822,1,23,15:59:25,22.579,22579,22.579,1
1022,848,1,23,16:00:08,22.506,22506,22.506,1
1022,826,1,24,16:01:55,22.834,22834,22.834,1
1022,825,1,25,16:04:08,22.584,22584,22.584,1
1022,841,1,29,16:11:12,23.044,23044,23.044,1
1022,840,2,30,16:13:12,25.250,25250,25.25,1
1022,847,1,30,16:13:41,22.442,22442,22.442,1
1022,807,2,31,16:15:01,23.000,23000,23.0,1
1022,8,3,31,16:15:33,26.891,26891,26.891,1
1022,9,1,31,16:15:35,24.247,24247,24.247,1
1022,20,2,33,16:17:35,22.786,22786,22.786,1
1023,830,1,1,15:14:58,31.211,31211,31.211,1
1023,20,1,6,15:22:18,32.443,32443,32.443,1
1023,154,1,7,15:23:54,26.481,26481,26.481,1
1023,20,2,12,15:31:23,31.851,31851,31.851,1
1023,840,1,15,15:35:16,18.838,18838,18.838,1
1023,1,1,19,15:40:19,23.912,23912,23.912,1
1023,8,1,19,15:41:10,32.393,32393,32.393,1
1023,844,1,20,15:41:42,23.833,23833,23.833,1
1023,825,1,20,15:42:25,24.400,24400,24.4,1
1023,841,1,21,15:43:42,25.698,25698,25.698,1
1023,840,2,22,15:45:38,24.419,24419,24.419,1
1023,846,1,23,15:46:48,24.311,24311,24.311,1
1023,847,1,23,15:47:03,24.198,24198,24.198,1
1023,848,1,26,15:50:47,29.830,29830,29.83,1
1023,822,1,27,15:51:41,23.700,23700,23.7,1
1023,8,2,26,15:51:50,24.568,24568,24.568,1
1023,832,1,27,15:52:12,27.010,27010,27.01,1
1023,830,2,27,15:52:30,24.303,24303,24.303,1
1023,826,1,28,15:53:53,24.479,24479,24.479,1
1023,815,1,28,15:54:06,25.340,25340,25.34,1
1023,842,1,28,15:54:11,24.363,24363,24.363,1
1023,807,1,29,15:55:13,24.092,24092,24.092,1
1023,9,1,29,15:56:17,31.842,31842,31.842,1
1023,817,1,30,15:56:33,24.320,24320,24.32,1
1023,154,2,29,15:56:36,25.121,25121,25.121,1
1023,825,2,34,16:03:34,24.978,24978,24.978,1
1023,20,3,41,16:13:46,24.376,24376,24.376,1
1023,9,2,44,16:18:54,23.860,23860,23.86,1
1023,1,2,49,16:23:22,23.731,23731,23.731,1
1024,807,1,1,20:15:37,29.563,29563,29.563,1
1024,847,1,1,20:15:56,38.752,38752,38.752,1
1024,826,1,12,20:35:59,28.799,28799,28.799,1
1024,815,1,13,20:37:45,29.082,29082,29.082,1
1024,8,1,15,20:41:17,29.992,29992,29.992,1
1024,825,1,18,20:46:43,29.403,29403,29.403,1
1024,20,1,19,20:48:19,29.384,29384,29.384,1
1024,830,1,19,20:48:22,28.846,28846,28.846,1
1024,844,1,20,20:50:05,29.168,29168,29.168,1
1024,848,1,20,20:50:14,28.606,28606,28.606,1
1024,846,1,20,20:50:16,30.397,30397,30.397,1
1024,9,1,21,20:52:58,29.033,29033,29.033,1
1024,822,1,22,20:53:46,29.234,29234,29.234,1
1024,154,1,23,20:56:19,29.456,29456,29.456,1
1024,1,1,26,21:00:55,28.930,28930,28.93,1
1024,840,1,31,21:10:22,29.482,29482,29.482,1
1024,842,1,32,21:12:09,32.482,32482,32.482,1
1024,841,1,34,21:16:02,29.070,29070,29.07,1
1024,817,1,34,21:16:25,30.756,30756,30.756,1
1024,154,2,35,21:18:29,43.576,43576,43.576,1
1024,807,2,36,21:19:55,29.152,29152,29.152,1
1024,826,2,36,21:20:05,34.711,34711,34.711,1
1024,832,2,35,21:20:33,30.623,30623,30.623,1
1024,841,2,36,21:20:38,28.960,28960,28.96,1
1024,840,2,41,21:32:33,39.188,39188,39.188,1
1024,9,2,44,21:38:24,30.321,30321,30.321,1
1024,840,3,44,21:39:08,29.460,29460,29.46,1
1024,825,2,56,22:04:12,30.916,30916,30.916,1
1025,9,1,1,14:15:50,30.587,30587,30.587,1
1025,817,1,1,14:16:36,36.031,36031,36.031,1
1025,841,1,2,14:18:23,38.193,38193,38.193,1
1025,9,2,2,14:18:29,30.177,30177,30.177,1
1025,8,1,9,14:31:21,25.038,25038,25.038,1
1025,807,1,16,14:43:01,34.264,34264,34.264,1
1025,846,1,20,14:49:42,29.290,29290,29.29,1
1025,832,1,21,14:51:18,30.103,30103,30.103,1
1025,844,1,22,14:52:17,29.548,29548,29.548,1
1025,815,1,23,14:54:44,30.271,30271,30.271,1
1025,20,1,26,14:58:48,29.860,29860,29.86,1
1025,842,1,26,15:00:10,29.935,29935,29.935,1
1025,825,1,27,15:01:41,30.509,30509,30.509,1
1025,840,1,27,15:01:45,30.168,30168,30.168,1
1025,826,1,27,15:01:53,30.753,30753,30.753,1
1025,847,1,27,15:02:17,29.857,29857,29.857,1
1025,841,2,27,15:02:19,30.227,30227,30.227,1
1025,8,2,27,15:02:26,36.512,36512,36.512,1
1025,1,1,28,15:02:28,29.751,29751,29.751,1
1025,822,1,28,15:02:47,29.436,29436,29.436,1
1025,830,1,28,15:03:24,29.978,29978,29.978,1
1025,848,1,29,15:06:07,29.854,29854,29.854,1
1025,807,2,29,15:06:25,29.786,29786,29.786,1
1025,826,2,29,15:06:31,29.571,29571,29.571,1
1025,844,2,30,15:07:30,29.401,29401,29.401,1
1026,844,1,3,14:18:21,30.502,30502,30.502,1
1026,846,1,4,14:20:04,25.347,25347,25.347,1
1026,848,1,15,14:37:38,23.354,23354,23.354,1
1026,8,1,15,14:38:06,24.468,24468,24.468,1
1026,20,1,16,14:38:55,24.032,24032,24.032,1
1026,154,1,16,14:39:43,23.478,23478,23.478,1
1026,822,1,17,14:40:21,23.000,23000,23.0,1
1026,825,1,17,14:41:19,24.156,24156,24.156,1
1026,842,1,18,14:42:36,23.180,23180,23.18,1
1026,840,1,18,14:42:37,23.292,23292,23.292,1
1026,841,1,18,14:42:53,23.351,23351,23.351,1
1026,807,1,19,14:44:14,24.132,24132,24.132,1
1026,815,1,19,14:44:18,22.880,22880,22.88,1
1026,1,1,21,14:46:51,23.582,23582,23.582,1
1026,9,1,22,14:50:09,26.734,26734,26.734,1
1026,844,2,25,14:54:00,23.580,23580,23.58,1
1026,846,2,25,14:54:15,23.949,23949,23.949,1
1026,847,1,25,14:54:38,23.792,23792,23.792,1
1026,832,1,26,14:55:21,23.476,23476,23.476,1
1026,826,1,27,14:57:31,23.293,23293,23.293,1
1026,817,1,29,15:00:26,23.292,23292,23.292,1
1026,20,2,31,15:02:42,23.213,23213,23.213,1
1026,848,2,34,15:07:55,23.301,23301,23.301,1
1026,9,2,33,15:08:46,22.970,22970,22.97,1
1026,822,2,36,15:10:17,23.157,23157,23.157,1
1026,8,2,36,15:12:16,23.164,23164,23.164,1
1026,815,2,41,15:19:44,23.301,23301,23.301,1
1026,1,2,42,15:19:47,23.591,23591,23.591,1
1026,844,3,46,15:27:14,23.280,23280,23.28,1
1026,825,2,47,15:30:01,23.973,23973,23.973,1
1026,841,2,49,15:33:08,23.412,23412,23.412,1
1027,830,1,5,13:21:07,24.493,24493,24.493,1
1027,842,1,9,13:26:22,22.689,22689,22.689,1
1027,826,1,10,13:27:43,22.490,22490,22.49,1
1027,848,1,14,13:32:50,22.192,22192,22.192,1
1027,844,1,15,13:34:07,22.002,22002,22.002,1
1027,832,1,15,13:34:37,22.241,22241,22.241,1
1027,8,1,15,13:34:45,22.754,22754,22.754,1
1027,807,1,18,13:38:48,22.484,22484,22.484,1
1027,815,1,20,13:41:30,22.357,22357,22.357,1
1027,841,1,21,13:43:03,43.411,43411,43.411,1
1027,9,1,21,13:43:30,24.606,24606,24.606,1
1027,847,1,22,13:44:55,22.887,22887,22.887,1
1027,1,1,23,13:45:01,22.269,22269,22.269,1
1027,825,1,28,13:53:14,23.084,23084,23.084,1
1027,832,2,35,14:02:44,22.179,22179,22.179,1
1027,822,1,36,14:02:45,22.179,22179,22.179,1
1027,20,1,37,14:04:03,21.862,21862,21.862,1
1027,840,1,37,14:04:58,22.745,22745,22.745,1
1027,154,1,37,14:06:08,24.128,24128,24.128,1
1027,844,2,43,14:12:15,25.786,25786,25.786,1
1027,848,2,44,14:13:47,22.003,22003,22.003,1
1027,826,2,44,14:14:40,22.033,22033,22.033,1
1027,842,2,49,14:21:41,22.618,22618,22.618,1
1027,817,1,50,14:22:29,22.345,22345,22.345,1
1027,8,2,52,14:26:04,22.963,22963,22.963,1
1027,9,2,60,14:38:15,22.570,22570,22.57,1
1028,848,1,1,13:15:12,34.100,34100,34.1,1
1028,840,1,9,13:29:09,24.567,24567,24.567,1
1028,9,1,11,13:32:54,24.164,24164,24.164,1
1028,830,1,13,13:35:21,23.716,23716,23.716,1
1028,822,1,14,13:36:58,24.151,24151,24.151,1
1028,841,1,17,13:43:05,25.230,25230,25.23,1
1028,832,1,18,13:44:27,24.784,24784,24.784,1
1028,8,1,18,13:44:29,24.544,24544,24.544,1
1028,825,1,18,13:44:43,24.929,24929,24.929,1
1028,846,1,19,13:46:03,24.678,24678,24.678,1
1028,842,1,19,13:46:08,24.195,24195,24.195,1
1028,844,1,20,13:47:33,29.157,29157,29.157,1
1028,848,2,20,13:48:02,23.213,23213,23.213,1
1028,817,1,21,13:49:25,23.751,23751,23.751,1
1028,826,1,21,13:49:45,27.115,27115,27.115,1
1028,847,1,23,13:53:46,23.702,23702,23.702,1
1028,1,1,24,13:53:57,23.943,23943,23.943,1
1028,815,1,24,13:54:54,24.207,24207,24.207,1
1028,154,1,24,13:55:19,24.583,24583,24.583,1
1028,807,1,27,14:00:05,24.245,24245,24.245,1
1028,840,2,29,14:03:38,25.195,25195,25.195,1
1028,830,2,34,14:10:45,23.444,23444,23.444,1
1028,822,2,35,14:12:18,23.819,23819,23.819,1
1028,807,2,39,14:20:30,23.684,23684,23.684,1
1028,826,2,39,14:20:32,24.162,24162,24.162,1
1028,841,2,39,14:20:57,24.206,24206,24.206,1
1028,848,3,40,14:21:47,23.705,23705,23.705,1
1028,8,2,40,14:22:07,24.686,24686,24.686,1
1028,825,2,40,14:22:38,24.731,24731,24.731,1
1028,844,2,42,14:24:44,23.844,23844,23.844,1
1028,846,2,42,14:25:17,25.776,25776,25.776,1
1028,847,2,46,14:33:29,28.748,28748,28.748,1
1028,842,2,53,14:44:18,24.260,24260,24.26,1
1029,817,1,8,14:23:15,30.760,30760,30.76,1
1029,815,1,17,14:34:32,23.079,23079,23.079,1
1029,1,1,20,14:37:36,22.882,22882,22.882,1
1029,841,1,20,14:38:12,23.155,23155,23.155,1
1029,9,1,20,14:38:47,23.861,23861,23.861,1
1029,830,1,21,14:38:49,22.818,22818,22.818,1
1029,8,1,21,14:39:23,23.463,23463,23.463,1
1029,842,1,22,14:40:34,22.922,22922,22.922,1
1029,826,1,23,14:42:08,22.759,22759,22.759,1
1029,847,1,23,14:42:37,22.500,22500,22.5,1
1029,848,1,24,14:42:52,23.073,23073,23.073,1
1029,20,1,25,14:43:54,23.039,23039,23.039,1
1029,822,1,26,14:45:14,23.148,23148,23.148,1
1029,154,1,26,14:45:45,23.776,23776,23.776,1
1029,846,1,27,14:47:00,23.381,23381,23.381,1
1029,807,1,27,14:47:09,23.344,23344,23.344,1
1029,825,1,27,14:47:22,23.891,23891,23.891,1
1029,840,1,28,14:48:22,23.346,23346,23.346,1
1029,844,1,29,14:49:09,22.966,22966,22.966,1
1029,832,1,29,14:49:33,22.770,22770,22.77,1
1029,9,2,36,14:59:30,29.268,29268,29.268,1
1029,817,2,40,15:03:20,29.491,29491,29.491,1
1029,822,2,41,15:03:49,23.210,23210,23.21,1
1029,1,2,43,15:05:54,23.088,23088,23.088,1
1029,830,2,44,15:07:03,22.657,22657,22.657,1
1029,807,2,44,15:08:36,23.596,23596,23.596,1
1029,815,2,45,15:09:29,23.142,23142,23.142,1
1029,841,2,46,15:10:39,23.524,23524,23.524,1
1029,826,2,46,15:10:52,23.378,23378,23.378,1
1029,842,2,47,15:11:43,23.584,23584,23.584,1
1029,8,2,47,15:11:48,23.841,23841,23.841,1
1029,20,2,49,15:13:22,23.138,23138,23.138,1
1029,848,2,50,15:14:54,23.071,23071,23.071,1
1029,830,3,54,15:19:35,22.593,22593,22.593,1
1029,846,2,53,15:19:55,23.355,23355,23.355,1
1029,840,2,53,15:19:57,24.841,24841,24.841,1
1029,825,2,53,15:20:13,23.479,23479,23.479,1
1029,844,2,54,15:20:29,23.042,23042,23.042,1
1029,807,3,53,15:20:31,22.747,22747,22.747,1
1029,9,3,53,15:22:16,24.873,24873,24.873,1
1029,847,2,54,15:22:31,23.199,23199,23.199,1
1029,154,2,65,15:36:48,23.471,23471,23.471,1
1029,1,3,66,15:37:46,23.060,23060,23.06,1
1029,847,3,66,15:38:17,22.441,22441,22.441,1
1029,9,4,66,15:40:02,23.158,23158,23.158,1
1030,840,1,5,17:22:34,28.842,28842,28.842,1
1030,846,1,8,17:27:40,22.974,22974,22.974,1
1030,841,1,8,17:27:52,21.977,21977,21.977,1
1030,817,1,11,17:32:58,21.904,21904,21.904,1
1030,844,1,12,17:34:14,21.697,21697,21.697,1
1030,20,1,12,17:34:22,25.771,25771,25.771,1
1030,832,1,12,17:34:43,21.928,21928,21.928,1
1030,848,1,13,17:36:11,22.028,22028,22.028,1
1030,807,1,18,17:45:13,21.578,21578,21.578,1
1030,154,1,18,17:45:37,21.968,21968,21.968,1
1030,825,1,20,17:48:59,21.531,21531,21.531,1
1030,8,1,22,17:52:32,22.410,22410,22.41,1
1030,840,2,23,17:54:47,21.778,21778,21.778,1
1030,9,1,24,17:56:31,21.688,21688,21.688,1
1030,830,1,25,17:56:36,21.023,21023,21.023,1
1030,1,1,26,17:58:06,22.178,22178,22.178,1
1030,841,2,26,18:00:00,22.188,22188,22.188,1
1030,822,1,29,18:04:02,21.145,21145,21.145,1
1030,847,1,32,18:10:43,22.272,22272,22.272,1
1030,815,1,37,18:18:24,22.230,22230,22.23,1
1030,844,2,38,18:19:14,21.274,21274,21.274,1
1030,20,2,38,18:19:36,21.858,21858,21.858,1
1030,826,1,40,18:23:38,21.496,21496,21.496,1
1030,832,2,41,18:25:36,21.466,21466,21.466,1
1030,817,2,42,18:27:24,21.624,21624,21.624,1
1031,154,1,20,15:37:03,23.280,23280,23.28,1
1031,8,1,24,15:41:31,23.229,23229,23.229,1
1031,841,1,25,15:42:49,23.659,23659,23.659,1
1031,847,1,25,15:42:53,21.417,21417,21.417,1
1031,822,1,26,15:43:06,21.937,21937,21.937,1
1031,1,1,26,15:43:14,21.850,21850,21.85,1
1031,848,1,26,15:43:25,21.279,21279,21.279,1
1031,846,1,26,15:43:33,23.637,23637,23.637,1
1031,815,1,26,15:43:34,22.383,22383,22.383,1
1031,844,1,26,15:43:38,22.756,22756,22.756,1
1031,832,1,26,15:43:41,23.827,23827,23.827,1
1031,20,1,26,15:43:55,22.231,22231,22.231,1
1031,842,1,26,15:44:02,22.466,22466,22.466,1
1031,826,1,26,15:44:12,22.769,22769,22.769,1
1031,839,1,26,15:44:17,21.683,21683,21.683,1
1031,849,1,26,15:45:08,22.058,22058,22.058,1
1031,848,2,51,16:15:09,21.842,21842,21.842,1
1031,846,2,51,16:15:19,21.921,21921,21.921,1
1031,844,2,51,16:15:24,21.972,21972,21.972,1
1031,826,2,51,16:15:41,21.622,21622,21.622,1
1031,8,2,51,16:15:48,21.569,21569,21.569,1
1031,20,2,51,16:15:55,22.738,22738,22.738,1
1031,849,2,51,16:16:23,21.918,21918,21.918,1
1031,832,2,52,16:17:02,21.805,21805,21.805,1
1031,841,2,55,16:22:14,22.800,22800,22.8,1
1031,822,2,56,16:23:58,16.407,16407,16.407,1
1031,1,2,56,16:24:00,16.365,16365,16.365,1
